year,country,historical_name,transition_group,team_score,total_medals,avg_score,best_rank,transition_status
2008,Bosnia and Herzegovina,Bosnia and Herzegovina,No Change,144,6,24,19,Stable
2008,Botswana,Botswana,No Change,15,0,2.5,487,Stable
2008,Brazil,Brazil,No Change,134,6,22.333333333333332,47,Stable
2008,Bulgaria,Bulgaria,No Change,126,5,21,90,Stable
2008,Canada,Canada,No Change,131,5,21.833333333333332,76,Stable
2008,Chile,Chile,No Change,17,0,8.5,366,Stable
2008,Colombia,Colombia,No Change,87,2,14.5,238,Stable
2008,Costa Rica,Costa Rica,No Change,82,2,13.666666666666666,216,Stable
2008,Croatia,Croatia,No Change,116,5,19.333333333333332,125,Stable
2008,Cuba,Cuba,No Change,68,0,11.333333333333334,327,Stable
2008,Cyprus,Cyprus,No Change,88,3,14.666666666666666,125,Stable
2008,Czech Republic,Czech Republic,No Change,103,4,17.166666666666668,100,Stable
2008,Denmark,Denmark,No Change,88,2,14.666666666666666,182,Stable
2008,Dominican Republic,Dominican Republic,No Change,39,0,6.5,366,Stable
2008,Ecuador,Ecuador,No Change,46,1,7.666666666666667,227,Stable
2008,El Salvador,El Salvador,No Change,17,0,5.666666666666667,434,Stable
2008,Estonia,Estonia,No Change,91,2,15.166666666666666,147,Stable
2008,Finland,Finland,No Change,85,2,14.166666666666666,82,Stable
2008,France,France,No Change,133,5,22.166666666666668,29,Stable
2008,Georgia,Georgia,No Change,108,4,18,29,Stable
2008,Germany,Germany,No Change,120,6,20,100,Stable
2008,Ghana,Ghana,No Change,4,0,0.6666666666666666,533,Stable
2008,Greece,Greece,No Change,126,6,21,29,Stable
2008,Honduras,Honduras,No Change,1,0,1,565,Stable
2008,Hong Kong,Hong Kong,No Change,140,6,23.333333333333332,59,Stable
2008,Hungary,Hungary,No Change,155,6,25.833333333333332,5,Stable
2008,Iceland,Iceland,No Change,35,0,5.833333333333333,425,Stable
2008,India,India,No Change,167,5,27.833333333333332,5,Stable
2008,Indonesia,Indonesia,No Change,111,4,18.5,47,Stable
2008,Iraq,Iraq,No Change,50,2,10,238,Stable
2008,Ireland,Ireland,No Change,67,0,11.166666666666666,327,Stable
2008,Islamic Republic of Iran,Islamic Republic of Iran,No Change,137,5,22.833333333333332,29,Stable
2008,Israel,Israel,No Change,142,6,23.666666666666668,19,Stable
2008,Italy,Italy,No Change,143,6,23.833333333333332,47,Stable
2008,Ivory Coast,Ivory Coast,No Change,19,0,3.1666666666666665,511,Stable
2008,Japan,Japan,No Change,143,5,23.833333333333332,4,Stable
2008,Kazakhstan,Kazakhstan,No Change,127,5,21.166666666666668,59,Stable
2008,Kenya,Kenya,No Change,7,0,1.4,533,Stable
2008,Kosovo,Kosovo,No Change,48,0,8,434,Stable
2008,Kyrgyzstan,Kyrgyzstan,No Change,122,4,20.333333333333332,47,Stable
2008,Latvia,Latvia,No Change,87,2,14.5,182,Stable
2008,Liechtenstein,Liechtenstein,No Change,14,0,14,366,Stable
2008,Lithuania,Lithuania,No Change,94,3,18.8,11,Stable
2008,Luxembourg,Luxembourg,No Change,60,1,10,283,Stable
2008,Macau,Macau,No Change,56,0,9.333333333333334,366,Stable
2008,Malaysia,Malaysia,No Change,118,6,19.666666666666668,59,Stable
2008,Mexico,Mexico,No Change,129,5,21.5,19,Stable
2008,Mongolia,Mongolia,No Change,142,6,23.666666666666668,47,Stable
2008,Myanmar,Myanmar,No Change,30,0,5,457,Stable
2008,Nepal,Nepal,No Change,28,0,4.666666666666667,425,Stable
2008,Netherlands,Netherlands,No Change,109,5,18.166666666666668,59,Stable
2008,New Zealand,New Zealand,No Change,120,6,20,125,Stable
2008,Nicaragua,Nicaragua,No Change,16,1,16,283,Stable
2008,North Macedonia,North Macedonia,No Change,107,3,17.833333333333332,19,Stable
2008,Norway,Norway,No Change,85,3,14.166666666666666,238,Stable
2008,Oman,Oman,No Change,4,0,0.6666666666666666,551,Stable
2008,Pakistan,Pakistan,No Change,64,2,10.666666666666666,100,Stable
2008,Panama,Panama,No Change,10,0,10,434,Stable
2008,Paraguay,Paraguay,No Change,20,0,5,434,Stable
2008,People's Republic of China,People's Republic of China,No Change,190,6,31.666666666666668,1,Stable
2008,Peru,Peru,No Change,122,5,20.333333333333332,59,Stable
2008,Philippines,Philippines,No Change,102,4,17,100,Stable
2008,Poland,Poland,No Change,151,6,25.166666666666668,19,Stable
2008,Portugal,Portugal,No Change,71,1,11.833333333333334,283,Stable
2008,Puerto Rico,Puerto Rico,No Change,18,0,6,457,Stable
2008,Republic of Korea,Republic of Korea,No Change,168,6,28,5,Stable
2008,Republic of Moldova,Republic of Moldova,No Change,84,3,16.8,125,Stable
2008,Romania,Romania,No Change,145,6,24.166666666666668,47,Stable
2008,Rwanda,Rwanda,No Change,39,0,6.5,366,Stable
2008,Saudi Arabia,Saudi Arabia,No Change,111,5,18.5,100,Stable
2008,Serbia,Serbia,No Change,132,5,22,59,Stable
2008,Singapore,Singapore,No Change,162,6,27,14,Stable
2008,Slovakia,Slovakia,No Change,116,5,19.333333333333332,29,Stable
2008,Slovenia,Slovenia,No Change,92,2,15.333333333333334,100,Stable
2008,South Africa,South Africa,No Change,93,3,15.5,147,Stable
2008,Spain,Spain,No Change,80,2,13.333333333333334,227,Stable
2008,Sri Lanka,Sri Lanka,No Change,71,2,11.833333333333334,283,Stable
2008,Sweden,Sweden,No Change,102,4,17,147,Stable
2008,Switzerland,Switzerland,No Change,106,2,17.666666666666668,29,Stable
2008,Syria,Syria,No Change,64,1,10.666666666666666,283,Stable
2008,Taiwan,Taiwan,No Change,149,6,24.833333333333332,29,Stable
2008,Tajikistan,Tajikistan,No Change,80,2,13.333333333333334,182,Stable
2008,Thailand,Thailand,No Change,116,4,19.333333333333332,100,Stable
2008,Trinidad and Tobago,Trinidad and Tobago,No Change,37,0,7.4,327,Stable
2008,Tunisia,Tunisia,No Change,67,1,11.166666666666666,238,Stable
2008,Turkmenistan,Turkmenistan,No Change,107,4,17.833333333333332,125,Stable
2008,Türkiye,Türkiye,No Change,151,6,25.166666666666668,13,Stable
2008,Uganda,Uganda,No Change,22,0,3.6666666666666665,475,Stable
2008,Ukraine,Ukraine,No Change,113,5,18.833333333333332,125,Stable
2008,United Arab Emirates,United Arab Emirates,No Change,1,0,0.25,565,Stable
2008,United Kingdom,United Kingdom,No Change,162,6,27,5,Stable
2008,United States of America,United States of America,No Change,192,6,32,3,Stable
2008,Uruguay,Uruguay,No Change,48,0,8,327,Stable
2008,Uzbekistan,Uzbekistan,No Change,110,5,18.333333333333332,100,Stable
2008,Venezuela,Venezuela,No Change,14,0,4.666666666666667,400,Stable
2008,Vietnam,Vietnam,No Change,118,5,19.666666666666668,100,Stable
2009,Albania,Albania,No Change,51,1,8.5,252,Stable
2009,Algeria,Algeria,No Change,86,1,14.333333333333334,47,Stable
2009,Argentina,Argentina,No Change,90,4,15,82,Stable
2009,Armenia,Armenia,No Change,113,5,18.833333333333332,182,Stable
2009,Australia,Australia,No Change,113,4,18.833333333333332,29,Stable
2009,Austria,Austria,No Change,127,5,21.166666666666668,90,Stable
2009,Azerbaijan,Azerbaijan,No Change,64,1,10.666666666666666,252,Stable
2009,Bangladesh,Bangladesh,No Change,83,2,13.833333333333334,216,Stable
2009,Belarus,Belarus,No Change,165,6,27.5,11,Stable
2009,Belgium,Belgium,No Change,80,3,13.333333333333334,147,Stable
2009,Bhutan,Bhutan,No Change,8,0,1.6,487,Stable
2009,Bolivia,Bolivia,No Change,26,1,6.5,252,Stable
2009,Bosnia and Herzegovina,Bosnia and Herzegovina,No Change,144,6,24,19,Stable
2009,Botswana,Botswana,No Change,15,0,2.5,487,Stable
2009,Brazil,Brazil,No Change,134,6,22.333333333333332,47,Stable
2009,Bulgaria,Bulgaria,No Change,126,5,21,90,Stable
2009,Canada,Canada,No Change,131,5,21.833333333333332,76,Stable
2009,Chile,Chile,No Change,17,0,8.5,366,Stable
2009,Colombia,Colombia,No Change,87,2,14.5,238,Stable
2009,Costa Rica,Costa Rica,No Change,82,2,13.666666666666666,216,Stable
2009,Croatia,Croatia,No Change,116,5,19.333333333333332,125,Stable
2009,Cuba,Cuba,No Change,68,0,11.333333333333334,327,Stable
2009,Cyprus,Cyprus,No Change,88,3,14.666666666666666,125,Stable
2009,Czech Republic,Czech Republic,No Change,103,4,17.166666666666668,100,Stable
2009,Denmark,Denmark,No Change,88,2,14.666666666666666,182,Stable
2009,Dominican Republic,Dominican Republic,No Change,39,0,6.5,366,Stable
2009,Ecuador,Ecuador,No Change,46,1,7.666666666666667,227,Stable
2009,El Salvador,El Salvador,No Change,17,0,5.666666666666667,434,Stable
2009,Estonia,Estonia,No Change,91,2,15.166666666666666,147,Stable
2009,Finland,Finland,No Change,85,2,14.166666666666666,82,Stable
2009,France,France,No Change,133,5,22.166666666666668,29,Stable
2009,Georgia,Georgia,No Change,108,4,18,29,Stable
2009,Germany,Germany,No Change,120,6,20,100,Stable
2009,Ghana,Ghana,No Change,4,0,0.6666666666666666,533,Stable
2009,Greece,Greece,No Change,126,6,21,29,Stable
2009,Honduras,Honduras,No Change,1,0,1,565,Stable
2009,Hong Kong,Hong Kong,No Change,140,6,23.333333333333332,59,Stable
2009,Hungary,Hungary,No Change,155,6,25.833333333333332,5,Stable
2009,Iceland,Iceland,No Change,35,0,5.833333333333333,425,Stable
2009,India,India,No Change,167,5,27.833333333333332,5,Stable
2009,Indonesia,Indonesia,No Change,111,4,18.5,47,Stable
2009,Iraq,Iraq,No Change,50,2,10,238,Stable
2009,Ireland,Ireland,No Change,67,0,11.166666666666666,327,Stable
2009,Islamic Republic of Iran,Islamic Republic of Iran,No Change,137,5,22.833333333333332,29,Stable
2009,Israel,Israel,No Change,142,6,23.666666666666668,19,Stable
2009,Italy,Italy,No Change,143,6,23.833333333333332,47,Stable
2009,Ivory Coast,Ivory Coast,No Change,19,0,3.1666666666666665,511,Stable
2009,Japan,Japan,No Change,143,5,23.833333333333332,4,Stable
2009,Kazakhstan,Kazakhstan,No Change,127,5,21.166666666666668,59,Stable
2009,Kenya,Kenya,No Change,7,0,1.4,533,Stable
2009,Kosovo,Kosovo,No Change,48,0,8,434,Stable
2009,Kyrgyzstan,Kyrgyzstan,No Change,122,4,20.333333333333332,47,Stable
2009,Latvia,Latvia,No Change,87,2,14.5,182,Stable
2009,Liechtenstein,Liechtenstein,No Change,14,0,14,366,Stable
2009,Lithuania,Lithuania,No Change,94,3,18.8,11,Stable
2009,Luxembourg,Luxembourg,No Change,60,1,10,283,Stable
2009,Macau,Macau,No Change,56,0,9.333333333333334,366,Stable
2009,Malaysia,Malaysia,No Change,118,6,19.666666666666668,59,Stable
2009,Mexico,Mexico,No Change,129,5,21.5,19,Stable
2009,Mongolia,Mongolia,No Change,142,6,23.666666666666668,47,Stable
2009,Myanmar,Myanmar,No Change,30,0,5,457,Stable
2009,Nepal,Nepal,No Change,28,0,4.666666666666667,425,Stable
2009,Netherlands,Netherlands,No Change,109,5,18.166666666666668,59,Stable
2009,New Zealand,New Zealand,No Change,120,6,20,125,Stable
2009,Nicaragua,Nicaragua,No Change,16,1,16,283,Stable
2009,North Macedonia,North Macedonia,No Change,107,3,17.833333333333332,19,Stable
2009,Norway,Norway,No Change,85,3,14.166666666666666,238,Stable
2009,Oman,Oman,No Change,4,0,0.6666666666666666,551,Stable
2009,Pakistan,Pakistan,No Change,64,2,10.666666666666666,100,Stable
2009,Panama,Panama,No Change,10,0,10,434,Stable
2009,Paraguay,Paraguay,No Change,20,0,5,434,Stable
2009,People's Republic of China,People's Republic of China,No Change,190,6,31.666666666666668,1,Stable
2009,Peru,Peru,No Change,122,5,20.333333333333332,59,Stable
2009,Philippines,Philippines,No Change,102,4,17,100,Stable
2009,Poland,Poland,No Change,151,6,25.166666666666668,19,Stable
2009,Portugal,Portugal,No Change,71,1,11.833333333333334,283,Stable
2009,Puerto Rico,Puerto Rico,No Change,18,0,6,457,Stable
2009,Republic of Korea,Republic of Korea,No Change,168,6,28,5,Stable
2009,Republic of Moldova,Republic of Moldova,No Change,84,3,16.8,125,Stable
2009,Romania,Romania,No Change,145,6,24.166666666666668,47,Stable
2009,Rwanda,Rwanda,No Change,39,0,6.5,366,Stable
2009,Saudi Arabia,Saudi Arabia,No Change,111,5,18.5,100,Stable
2009,Serbia,Serbia,No Change,132,5,22,59,Stable
2009,Singapore,Singapore,No Change,162,6,27,14,Stable
2009,Slovakia,Slovakia,No Change,116,5,19.333333333333332,29,Stable
2009,Slovenia,Slovenia,No Change,92,2,15.333333333333334,100,Stable
2009,South Africa,South Africa,No Change,93,3,15.5,147,Stable
2009,Spain,Spain,No Change,80,2,13.333333333333334,227,Stable
2009,Sri Lanka,Sri Lanka,No Change,71,2,11.833333333333334,283,Stable
2009,Sweden,Sweden,No Change,102,4,17,147,Stable
2009,Switzerland,Switzerland,No Change,106,2,17.666666666666668,29,Stable
2009,Syria,Syria,No Change,64,1,10.666666666666666,283,Stable
2009,Taiwan,Taiwan,No Change,149,6,24.833333333333332,29,Stable
2009,Tajikistan,Tajikistan,No Change,80,2,13.333333333333334,182,Stable
2009,Thailand,Thailand,No Change,116,4,19.333333333333332,100,Stable
2009,Trinidad and Tobago,Trinidad and Tobago,No Change,37,0,7.4,327,Stable
2009,Tunisia,Tunisia,No Change,67,1,11.166666666666666,238,Stable
2009,Turkmenistan,Turkmenistan,No Change,107,4,17.833333333333332,125,Stable
2009,Türkiye,Türkiye,No Change,151,6,25.166666666666668,13,Stable
2009,Uganda,Uganda,No Change,22,0,3.6666666666666665,475,Stable
2009,Ukraine,Ukraine,No Change,113,5,18.833333333333332,125,Stable
2009,United Arab Emirates,United Arab Emirates,No Change,1,0,0.25,565,Stable
2009,United Kingdom,United Kingdom,No Change,162,6,27,5,Stable
2009,United States of America,United States of America,No Change,192,6,32,3,Stable
2009,Uruguay,Uruguay,No Change,48,0,8,327,Stable
2009,Uzbekistan,Uzbekistan,No Change,110,5,18.333333333333332,100,Stable
2009,Venezuela,Venezuela,No Change,14,0,4.666666666666667,400,Stable
2009,Vietnam,Vietnam,No Change,118,5,19.666666666666668,100,Stable
2010,Albania,Albania,No Change,51,1,8.5,252,Stable
2010,Algeria,Algeria,No Change,86,1,14.333333333333334,47,Stable
2010,Argentina,Argentina,No Change,90,4,15,82,Stable
2010,Armenia,Armenia,No Change,113,5,18.833333333333332,182,Stable
2010,Australia,Australia,No Change,113,4,18.833333333333332,29,Stable
2010,Austria,Austria,No Change,127,5,21.166666666666668,90,Stable
2010,Azerbaijan,Azerbaijan,No Change,64,1,10.666666666666666,252,Stable
2010,Bangladesh,Bangladesh,No Change,83,2,13.833333333333334,216,Stable
2010,Belarus,Belarus,No Change,165,6,27.5,11,Stable
2010,Belgium,Belgium,No Change,80,3,13.333333333333334,147,Stable
2010,Bhutan,Bhutan,No Change,8,0,1.6,487,Stable
2010,Bolivia,Bolivia,No Change,26,1,6.5,252,Stable
2010,Bosnia and Herzegovina,Bosnia and Herzegovina,No Change,144,6,24,19,Stable
2010,Botswana,Botswana,No Change,15,0,2.5,487,Stable
2010,Brazil,Brazil,No Change,134,6,22.333333333333332,47,Stable
2010,Bulgaria,Bulgaria,No Change,126,5,21,90,Stable
2010,Canada,Canada,No Change,131,5,21.833333333333332,76,Stable
2010,Chile,Chile,No Change,17,0,8.5,366,Stable
2010,Colombia,Colombia,No Change,87,2,14.5,238,Stable
2010,Costa Rica,Costa Rica,No Change,82,2,13.666666666666666,216,Stable
2010,Croatia,Croatia,No Change,116,5,19.333333333333332,125,Stable
2010,Cuba,Cuba,No Change,68,0,11.333333333333334,327,Stable
2010,Cyprus,Cyprus,No Change,88,3,14.666666666666666,125,Stable
2010,Czech Republic,Czech Republic,No Change,103,4,17.166666666666668,100,Stable
2010,Denmark,Denmark,No Change,88,2,14.666666666666666,182,Stable
2010,Dominican Republic,Dominican Republic,No Change,39,0,6.5,366,Stable
2010,Ecuador,Ecuador,No Change,46,1,7.666666666666667,227,Stable
2010,El Salvador,El Salvador,No Change,17,0,5.666666666666667,434,Stable
2010,Estonia,Estonia,No Change,91,2,15.166666666666666,147,Stable
2010,Finland,Finland,No Change,85,2,14.166666666666666,82,Stable
2010,France,France,No Change,133,5,22.166666666666668,29,Stable
2010,Georgia,Georgia,No Change,108,4,18,29,Stable
2010,Germany,Germany,No Change,120,6,20,100,Stable
2010,Ghana,Ghana,No Change,4,0,0.6666666666666666,533,Stable
2010,Greece,Greece,No Change,126,6,21,29,Stable
2010,Honduras,Honduras,No Change,1,0,1,565,Stable
2010,Hong Kong,Hong Kong,No Change,140,6,23.333333333333332,59,Stable
2010,Hungary,Hungary,No Change,155,6,25.833333333333332,5,Stable
2010,Iceland,Iceland,No Change,35,0,5.833333333333333,425,Stable
2010,India,India,No Change,167,5,27.833333333333332,5,Stable
2010,Indonesia,Indonesia,No Change,111,4,18.5,47,Stable
2010,Iraq,Iraq,No Change,50,2,10,238,Stable
2010,Ireland,Ireland,No Change,67,0,11.166666666666666,327,Stable
2010,Islamic Republic of Iran,Islamic Republic of Iran,No Change,137,5,22.833333333333332,29,Stable
2010,Israel,Israel,No Change,142,6,23.666666666666668,19,Stable
2010,Italy,Italy,No Change,143,6,23.833333333333332,47,Stable
2010,Ivory Coast,Ivory Coast,No Change,19,0,3.1666666666666665,511,Stable
2010,Japan,Japan,No Change,143,5,23.833333333333332,4,Stable
2010,Kazakhstan,Kazakhstan,No Change,127,5,21.166666666666668,59,Stable
2010,Kenya,Kenya,No Change,7,0,1.4,533,Stable
2010,Kosovo,Kosovo,No Change,48,0,8,434,Stable
2010,Kyrgyzstan,Kyrgyzstan,No Change,122,4,20.333333333333332,47,Stable
2010,Latvia,Latvia,No Change,87,2,14.5,182,Stable
2010,Liechtenstein,Liechtenstein,No Change,14,0,14,366,Stable
2010,Lithuania,Lithuania,No Change,94,3,18.8,11,Stable
2010,Luxembourg,Luxembourg,No Change,60,1,10,283,Stable
2010,Macau,Macau,No Change,56,0,9.333333333333334,366,Stable
2010,Malaysia,Malaysia,No Change,118,6,19.666666666666668,59,Stable
2010,Mexico,Mexico,No Change,129,5,21.5,19,Stable
2010,Mongolia,Mongolia,No Change,142,6,23.666666666666668,47,Stable
2010,Myanmar,Myanmar,No Change,30,0,5,457,Stable
2010,Nepal,Nepal,No Change,28,0,4.666666666666667,425,Stable
2010,Netherlands,Netherlands,No Change,109,5,18.166666666666668,59,Stable
2010,New Zealand,New Zealand,No Change,120,6,20,125,Stable
2010,Nicaragua,Nicaragua,No Change,16,1,16,283,Stable
2010,North Macedonia,North Macedonia,No Change,107,3,17.833333333333332,19,Stable
2010,Norway,Norway,No Change,85,3,14.166666666666666,238,Stable
2010,Oman,Oman,No Change,4,0,0.6666666666666666,551,Stable
2010,Pakistan,Pakistan,No Change,64,2,10.666666666666666,100,Stable
2010,Panama,Panama,No Change,10,0,10,434,Stable
2010,Paraguay,Paraguay,No Change,20,0,5,434,Stable
2010,People's Republic of China,People's Republic of China,No Change,190,6,31.666666666666668,1,Stable
2010,Peru,Peru,No Change,122,5,20.333333333333332,59,Stable
2010,Philippines,Philippines,No Change,102,4,17,100,Stable
2010,Poland,Poland,No Change,151,6,25.166666666666668,19,Stable
2010,Portugal,Portugal,No Change,71,1,11.833333333333334,283,Stable
2010,Puerto Rico,Puerto Rico,No Change,18,0,6,457,Stable
2010,Republic of Korea,Republic of Korea,No Change,168,6,28,5,Stable
2010,Republic of Moldova,Republic of Moldova,No Change,84,3,16.8,125,Stable
2010,Romania,Romania,No Change,145,6,24.166666666666668,47,Stable
2010,Rwanda,Rwanda,No Change,39,0,6.5,366,Stable
2010,Saudi Arabia,Saudi Arabia,No Change,111,5,18.5,100,Stable
2010,Serbia,Serbia,No Change,132,5,22,59,Stable
2010,Singapore,Singapore,No Change,162,6,27,14,Stable
2010,Slovakia,Slovakia,No Change,116,5,19.333333333333332,29,Stable
2010,Slovenia,Slovenia,No Change,92,2,15.333333333333334,100,Stable
2010,South Africa,South Africa,No Change,93,3,15.5,147,Stable
2010,Spain,Spain,No Change,80,2,13.333333333333334,227,Stable
2010,Sri Lanka,Sri Lanka,No Change,71,2,11.833333333333334,283,Stable
2010,Sweden,Sweden,No Change,102,4,17,147,Stable
2010,Switzerland,Switzerland,No Change,106,2,17.666666666666668,29,Stable
2010,Syria,Syria,No Change,64,1,10.666666666666666,283,Stable
2010,Taiwan,Taiwan,No Change,149,6,24.833333333333332,29,Stable
2010,Tajikistan,Tajikistan,No Change,80,2,13.333333333333334,182,Stable
2010,Thailand,Thailand,No Change,116,4,19.333333333333332,100,Stable
2010,Trinidad and Tobago,Trinidad and Tobago,No Change,37,0,7.4,327,Stable
2010,Tunisia,Tunisia,No Change,67,1,11.166666666666666,238,Stable
2010,Turkmenistan,Turkmenistan,No Change,107,4,17.833333333333332,125,Stable
2010,Türkiye,Türkiye,No Change,151,6,25.166666666666668,13,Stable
2010,Uganda,Uganda,No Change,22,0,3.6666666666666665,475,Stable
2010,Ukraine,Ukraine,No Change,113,5,18.833333333333332,125,Stable
2010,United Arab Emirates,United Arab Emirates,No Change,1,0,0.25,565,Stable
2010,United Kingdom,United Kingdom,No Change,162,6,27,5,Stable
2010,United States of America,United States of America,No Change,192,6,32,3,Stable
2010,Uruguay,Uruguay,No Change,48,0,8,327,Stable
2010,Uzbekistan,Uzbekistan,No Change,110,5,18.333333333333332,100,Stable
2010,Venezuela,Venezuela,No Change,14,0,4.666666666666667,400,Stable
2010,Vietnam,Vietnam,No Change,118,5,19.666666666666668,100,Stable
2011,Albania,Albania,No Change,51,1,8.5,252,Stable
2011,Algeria,Algeria,No Change,86,1,14.333333333333334,47,Stable
2011,Argentina,Argentina,No Change,90,4,15,82,Stable
2011,Armenia,Armenia,No Change,113,5,18.833333333333332,182,Stable
2011,Australia,Australia,No Change,113,4,18.833333333333332,29,Stable
2011,Austria,Austria,No Change,127,5,21.166666666666668,90,Stable
2011,Azerbaijan,Azerbaijan,No Change,64,1,10.666666666666666,252,Stable
2011,Bangladesh,Bangladesh,No Change,83,2,13.833333333333334,216,Stable
2011,Belarus,Belarus,No Change,165,6,27.5,11,Stable
2011,Belgium,Belgium,No Change,80,3,13.333333333333334,147,Stable
2011,Bhutan,Bhutan,No Change,8,0,1.6,487,Stable
2011,Bolivia,Bolivia,No Change,26,1,6.5,252,Stable
2011,Bosnia and Herzegovina,Bosnia and Herzegovina,No Change,144,6,24,19,Stable
2011,Botswana,Botswana,No Change,15,0,2.5,487,Stable
2011,Brazil,Brazil,No Change,134,6,22.333333333333332,47,Stable
2011,Bulgaria,Bulgaria,No Change,126,5,21,90,Stable
2011,Canada,Canada,No Change,131,5,21.833333333333332,76,Stable
2011,Chile,Chile,No Change,17,0,8.5,366,Stable
2011,Colombia,Colombia,No Change,87,2,14.5,238,Stable
2011,Costa Rica,Costa Rica,No Change,82,2,13.666666666666666,216,Stable
2011,Croatia,Croatia,No Change,116,5,19.333333333333332,125,Stable
2011,Cuba,Cuba,No Change,68,0,11.333333333333334,327,Stable
2011,Cyprus,Cyprus,No Change,88,3,14.666666666666666,125,Stable
2011,Czech Republic,Czech Republic,No Change,103,4,17.166666666666668,100,Stable
2011,Denmark,Denmark,No Change,88,2,14.666666666666666,182,Stable
2011,Dominican Republic,Dominican Republic,No Change,39,0,6.5,366,Stable
2011,Ecuador,Ecuador,No Change,46,1,7.666666666666667,227,Stable
2011,El Salvador,El Salvador,No Change,17,0,5.666666666666667,434,Stable
2011,Estonia,Estonia,No Change,91,2,15.166666666666666,147,Stable
2011,Finland,Finland,No Change,85,2,14.166666666666666,82,Stable
2011,France,France,No Change,133,5,22.166666666666668,29,Stable
2011,Georgia,Georgia,No Change,108,4,18,29,Stable
2011,Germany,Germany,No Change,120,6,20,100,Stable
2011,Ghana,Ghana,No Change,4,0,0.6666666666666666,533,Stable
2011,Greece,Greece,No Change,126,6,21,29,Stable
2011,Honduras,Honduras,No Change,1,0,1,565,Stable
2011,Hong Kong,Hong Kong,No Change,140,6,23.333333333333332,59,Stable
2011,Hungary,Hungary,No Change,155,6,25.833333333333332,5,Stable
2011,Iceland,Iceland,No Change,35,0,5.833333333333333,425,Stable
2011,India,India,No Change,167,5,27.833333333333332,5,Stable
2011,Indonesia,Indonesia,No Change,111,4,18.5,47,Stable
2011,Iraq,Iraq,No Change,50,2,10,238,Stable
2011,Ireland,Ireland,No Change,67,0,11.166666666666666,327,Stable
2011,Islamic Republic of Iran,Islamic Republic of Iran,No Change,137,5,22.833333333333332,29,Stable
2011,Israel,Israel,No Change,142,6,23.666666666666668,19,Stable
2011,Italy,Italy,No Change,143,6,23.833333333333332,47,Stable
2011,Ivory Coast,Ivory Coast,No Change,19,0,3.1666666666666665,511,Stable
2011,Japan,Japan,No Change,143,5,23.833333333333332,4,Stable
2011,Kazakhstan,Kazakhstan,No Change,127,5,21.166666666666668,59,Stable
2011,Kenya,Kenya,No Change,7,0,1.4,533,Stable
2011,Kosovo,Kosovo,No Change,48,0,8,434,Stable
2011,Kyrgyzstan,Kyrgyzstan,No Change,122,4,20.333333333333332,47,Stable
2011,Latvia,Latvia,No Change,87,2,14.5,182,Stable
2011,Liechtenstein,Liechtenstein,No Change,14,0,14,366,Stable
2011,Lithuania,Lithuania,No Change,94,3,18.8,11,Stable
2011,Luxembourg,Luxembourg,No Change,60,1,10,283,Stable
2011,Macau,Macau,No Change,56,0,9.333333333333334,366,Stable
2011,Malaysia,Malaysia,No Change,118,6,19.666666666666668,59,Stable
2011,Mexico,Mexico,No Change,129,5,21.5,19,Stable
2011,Mongolia,Mongolia,No Change,142,6,23.666666666666668,47,Stable
2011,Myanmar,Myanmar,No Change,30,0,5,457,Stable
2011,Nepal,Nepal,No Change,28,0,4.666666666666667,425,Stable
2011,Netherlands,Netherlands,No Change,109,5,18.166666666666668,59,Stable
2011,New Zealand,New Zealand,No Change,120,6,20,125,Stable
2011,Nicaragua,Nicaragua,No Change,16,1,16,283,Stable
2011,North Macedonia,North Macedonia,No Change,107,3,17.833333333333332,19,Stable
2011,Norway,Norway,No Change,85,3,14.166666666666666,238,Stable
2011,Oman,Oman,No Change,4,0,0.6666666666666666,551,Stable
2011,Pakistan,Pakistan,No Change,64,2,10.666666666666666,100,Stable
2011,Panama,Panama,No Change,10,0,10,434,Stable
2011,Paraguay,Paraguay,No Change,20,0,5,434,Stable
2011,People's Republic of China,People's Republic of China,No Change,190,6,31.666666666666668,1,Stable
2011,Peru,Peru,No Change,122,5,20.333333333333332,59,Stable
2011,Philippines,Philippines,No Change,102,4,17,100,Stable
2011,Poland,Poland,No Change,151,6,25.166666666666668,19,Stable
2011,Portugal,Portugal,No Change,71,1,11.833333333333334,283,Stable
2011,Puerto Rico,Puerto Rico,No Change,18,0,6,457,Stable
2011,Republic of Korea,Republic of Korea,No Change,168,6,28,5,Stable
2011,Republic of Moldova,Republic of Moldova,No Change,84,3,16.8,125,Stable
2011,Romania,Romania,No Change,145,6,24.166666666666668,47,Stable
2011,Rwanda,Rwanda,No Change,39,0,6.5,366,Stable
2011,Saudi Arabia,Saudi Arabia,No Change,111,5,18.5,100,Stable
2011,Serbia,Serbia,No Change,132,5,22,59,Stable
2011,Singapore,Singapore,No Change,162,6,27,14,Stable
2011,Slovakia,Slovakia,No Change,116,5,19.333333333333332,29,Stable
2011,Slovenia,Slovenia,No Change,92,2,15.333333333333334,100,Stable
2011,South Africa,South Africa,No Change,93,3,15.5,147,Stable
2011,Spain,Spain,No Change,80,2,13.333333333333334,227,Stable
2011,Sri Lanka,Sri Lanka,No Change,71,2,11.833333333333334,283,Stable
2011,Sweden,Sweden,No Change,102,4,17,147,Stable
2011,Switzerland,Switzerland,No Change,106,2,17.666666666666668,29,Stable
